,OBJECTID_1,text,created,Description,longitude,latitude,hashtag,statusSour
298,382.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Persoon te water Oudezijds Voorburgwal Amsterdam
 https://t.co/ORRDcOVczs",2019-06-22,non-tourist,4.900003,52.375622,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
299,383.0,Every close to finish this back piece for rijkovergoor <U+0001F64F><U+0001F3FC>#wisekidtattooandgallery #wisekidproductions https://t.co/YDs7QatjTt,2019-06-17,non-tourist,4.89365,52.37571,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
300,384.0,"Kleine Pause <U+0001F60A>
#amsterdam #niederlande @ Vapiano Nederland https://t.co/P20f6mUU5X",2019-06-21,tourist,4.90855,52.3758,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
301,385.0,About last night! GOAT CHEESE SALAD! <U+0001F923> Laughed so hard my stomach hurt. #amsterdam #redlightdistrictamsterdam https://t.co/ZBSalq8nja,2019-06-16,tourist,4.90024,52.375820000000004,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
302,386.0,"Pints. #3G4D
   
#threeguysfourdrinks #Palm #eurolager #eurotrip #beer #beerreview 
#podcast #importbeer https://t.co/HQM8cwxfL3",2019-06-21,tourist,4.900440000000001,52.37588,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
303,389.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester Roellstraat Amsterdam
 https://t.co/K0H0zN2sCw",2019-06-23,non-tourist,4.81537,52.376043,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
304,390.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester Roellstraat Amsterdam
 https://t.co/ZwEfE3ycGj",2019-06-23,non-tourist,4.81537,52.376043,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
305,391.0,Rose filler for Michael #wisekidproductions #wisekidtattooandgallery #wisekid #amsterdam<U+0001F1F3><U+0001F1F1> #dirkvanhasseltssteeg47 https://t.co/0L3wOCngLx,2019-06-16,non-tourist,4.8923315,52.3762373,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
306,392.0,Almost finished the painting for upcoming show at antiektattoo #wisekidtattooandgallery #wisekidproductions https://t.co/il61QPCGor,2019-06-19,non-tourist,4.8923315,52.3762373,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
307,393.0,Amsterdam Food Pitch<U+2666><U+FE0F> #salmari #beyondthedark #dekwekerhorecagroothandel #amsterdam #horeca @ De Kweker levensmidd https://t.co/Luze7BzfQY,2019-06-20,non-tourist,4.86749,52.37625,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
308,394.0,"#Amsterdam have a lot of cool places like this to just chill out and enjoy a nice #Jeffe <U+2764>

Love Belgium beer ! <U+0001F525> @ https://t.co/RNqjaVX8QA",2019-06-17,tourist,4.91159916,52.37625648,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
309,395.0,#Lifeliner1 A1 13991 Rit 73494 #AMSTERDAM Spuistraat 1012TS Bitterzoet Cafe/Bar,2019-06-22,non-tourist,4.8928709999999995,52.376404,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
310,396.0,"Muito bom viajar e reencontrar pessoas queridas. Com Rafael Saraiva, Raul Smith e Roberto Montezuma em #Amsterdam https://t.co/u1JzwyeOAS",2019-06-23,tourist,4.92195789,52.37666561,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
311,397.0,"My #view at #home 
#fullmoon #amsterdam 
#traveller #adechaidir @ Hijau Travel &amp; Tours https://t.co/fGhA9JWmjC",2019-06-17,tourist,4.92274,52.37668,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
312,398.0,"Mari kita liat what #amsterdam can #offer 
#join me for a #memorable #trip @ Hijau Travel &amp; Tours https://t.co/GS1XIR67GZ",2019-06-24,tourist,4.92274,52.37668,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
313,406.0,We zijn van start! De landelijke GHOR netwerkdag! #amsterdam @ Pakhuis de Zwijger https://t.co/3j5OZfyA0x,2019-06-20,non-tourist,4.92201749,52.37672567,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
314,407.0,De workshops zijn gestart voor de eerste groepen. De andere groepen zijn naar buiten voor een wandeling of rondvaa https://t.co/0wsmjmOrNw,2019-06-20,non-tourist,4.92201749,52.37672567,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
315,408.0,#holland #<U+0001F1F3><U+0001F1F1> #amsterdam #earlybird #breakfast #starbucks #beardedcoffee #icedcoffeemocha #girlfriendtime #<U+0001F46B> https://t.co/0r9319gHPe,2019-06-20,tourist,4.90452492,52.37681039,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
316,410.0,Bridge watching... #bridges #amsterdam @ Amsterdam Centraal https://t.co/EIRNuCNhy6,2019-06-15,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
317,411.0,#amsterdam en Amsterdam Centraal https://t.co/CRPkwLFW7P,2019-06-16,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
318,412.0,"Welcome to Amsterdam Centraal.

 #travel #netherland #amsterdam #thisis30 @ Amsterdam Centraal https://t.co/bvp40P4pxm",2019-06-16,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
319,413.0,#amsterdam en Amsterdam Centraal https://t.co/UPCVhM61MO,2019-06-17,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
320,414.0,Il coaching e anche questo..aiutare le persone a brillare! #coaching #helppeople #nolimits help people to shine ! https://t.co/VRZpzq90w5,2019-06-17,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
321,415.0,#earlybird #morningrun #runningamsterdam #runningaround #runner #instarunner #instarunners #running https://t.co/Xm7Pxr7NfX,2019-06-18,non-tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
322,416.0,#throwbackthursday #funtimes #amsterdam #friends #family <U+2764><U+FE0F><U+0001F37B><U+0001F92A><U+0001F483><U+0001F3FB><U+0001F57A><U+0001F3FB>#takeusback <U+0001F600> @ Amsterdam Centraal https://t.co/dEwQ0A2DNK,2019-06-20,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
323,417.0,Welcomed to #amsterdam with so much <U+2764><U+FE0F><U+0001F64F> #inlovewithamsterdam #friends #happybirthday #amsterdamcentraal https://t.co/sO49fzz0BE,2019-06-21,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
324,418.0,Welcomed to #amsterdam with so much <U+2764><U+FE0F><U+0001F64F> #inlovewithamsterdam #friends #happybirthday #amsterdamcentraal https://t.co/NALKlya1w3,2019-06-21,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
325,419.0,#amsterdam #inlovewithamsterdam #friends #happybirthday #amsterdamcentraal #loveitalready #friendswhomatter https://t.co/OyCdjp77QE,2019-06-21,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
326,420.0,New friends and old all@in this beautiful city <U+2764><U+FE0F><U+0001F64F> #thankyouforthewonderfultime #memories #amsterdam https://t.co/rLHoQFzTX2,2019-06-23,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
327,421.0,#amsterdam #eurosummer2019 #itscold #inlovewithamsterdam #friends #happybirthday #amsterdamcentraal #loveitalready https://t.co/XwYmiJoTHQ,2019-06-23,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
328,422.0,#amsterdam #eurosummer2019 #itscold #inlovewithamsterdam #friends #happybirthday #amsterdamcentraal #loveitalready https://t.co/1nyksOeSHf,2019-06-23,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
329,423.0,"Outfit of the evening, out for pizza in #amsterdam ! 
#oote #outfitoftheevening #alternativegirls #altstyle https://t.co/mJiuFxkahf",2019-06-23,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
330,424.0,"Got back from Amsterdam yesterday, some beautiful scenery, a lot of alcohol &amp; some ridiculous humour. Heres some o https://t.co/6zpz0wiwIX",2019-06-24,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
331,425.0,<U+0001F1F1><U+0001F1FA> #Amsterdam <U+0001F1F1><U+0001F1FA> @ Amsterdam Centraal https://t.co/j3p38JzxbC,2019-06-24,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
332,426.0,"Hallo, snel bezoek <U+0001F92D>
.

.

.
.

.
.
. 
#Amsterdam en Amsterdam Centraal https://t.co/9tK9XSdSlI",2019-06-24,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
333,427.0,Well I Never <U+0001F633> #KFC #Taco #ZingerTaco #Zinger #Amsterdam @ Amsterdam Centraal https://t.co/ztX1DLMgdk,2019-06-24,tourist,4.898788400000001,52.37697431,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
334,433.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Singel Amsterdam
 https://t.co/APBEVwvcMB",2019-06-15,non-tourist,4.892565,52.377175,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
335,434.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Piet Heinkade Amsterdam
 https://t.co/78Hiuxclpc",2019-06-17,non-tourist,4.910866,52.377492,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
336,435.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Piet Heinkade Amsterdam
 https://t.co/qaVdvwbA36",2019-06-20,non-tourist,4.910866,52.377492,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
337,436.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Piet Heinkade Amsterdam
 https://t.co/KQcKW3zcfu",2019-06-22,non-tourist,4.910866,52.377492,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
338,437.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Piet Heinkade Amsterdam
 https://t.co/gF5r8EqYpD",2019-06-23,non-tourist,4.910866,52.377492,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
339,438.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Piet Heinkade Amsterdam
 https://t.co/G92PU1YU9m",2019-06-23,non-tourist,4.910866,52.377492,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
340,439.0,#wraparound #tribaltatoo #drawnontattoo #hollywoodmarkdidit #hollywoodmarktattooamsterdam #amsterdam #amsterdamlife https://t.co/tuBrFzbzFc,2019-06-15,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
341,440.0,"<U+0001F1F3><U+0001F1F1> #amsterdam #netherlands @ Amsterdam, Netherlands https://t.co/XbCn9Z0hlu",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
342,441.0,Theres no love as pure as this!!<U+0001F338><U+0001F429> #yorkshire #yorkshireterrier #cute #animallover #animals #dog #love #pets https://t.co/8lX9O9c1FA,2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
343,442.0,"Ready for tonight! mysticgardenfestival #Amsterdam <U+0001F38A><U+0001F389><U+0001F483><U+0001F57A><U+0001F60D><U+0001F495><U+0001F44C>jalababrothers @ Amsterdam, Netherlands https://t.co/RKzxn3Z4tA",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
344,443.0,Canal camping anyone? #amsterdam #caravan #canalcaravaning #bobbingalonginacaravan #unusual #gay #instagay @ Amster https://t.co/x4GfUaB2pW,2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
345,444.0,"So much to see in this amazing city!!!
#amsterdam #beautifulcity #tokyoisyours @ Amsterdam, Netherlands https://t.co/bCvtKVGNUY",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
346,445.0,"Puss n boats 
.
.
.
.
.
.
#amsterdam #filmphotography #olympus #olympustrip35 #35mm @ Amsterdam, Netherlands https://t.co/JEbWDgtagw",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
347,446.0,"Amsterdam strolling. #Amsterdam #Netherlands#travel #explore @ Amsterdam, Netherlands https://t.co/kxEAKNGZtq",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
348,447.0,"Life is but a collection of Moments...
#Amsterdam
#canals 
#eurotrip 
#latergram @ Amsterdam, Netherlands https://t.co/7cJRVZLv3M",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
349,448.0,"#Summer time in #Amsterdam where I'm going to the #Sun always with me <U+0001F601><U+0001F60E><U+0001F37B><U+0001F60D><U+0001F495><U+0001F44C> @ Amsterdam, Netherlands https://t.co/inJGgeG9M8",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
350,449.0,"Celebrate on the #canals in #Amsterdam <U+0001F483><U+0001F57A><U+0001F38A><U+0001F60D><U+0001F495><U+0001F44C> @ Amsterdam, Netherlands https://t.co/3NRFPOwTHz",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
351,450.0," amsterdam 
29 / 7 / 2018
.
#Netherlands #Amsterdam #sun #River #Clouds #Instatravel #Summer #A7rii @ Amsterdam, https://t.co/paGPF5rbLq",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
352,451.0,"Final hours of sunlight. #Amsterdam #Netherlands #travel #explore @ Amsterdam, Netherlands https://t.co/cwbcAgSEnv",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
353,452.0,"Well, it's Caturday for all you crazy cat people. #amsterdam #netherlands<U+0001F1F3><U+0001F1F1> #catonastoop #cleche? #catsofinstagram https://t.co/IPVVONNfAy",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
354,453.0,"#amsterdam by night #redlightdistrict #beautiful #night #gay #instagay @ Amsterdam, Netherlands https://t.co/aPY6JOj9yn",2019-06-15,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
355,454.0,"Amsterdam - Apr 2019. #<U+0E21><U+0E38><U+0E21><U+0E21><U+0E2B><U+0E32><U+0E0A><U+0E19> 
.
.
.
#amsterdam #holland  #capturedonhuawei #huaweimate20pro @ Amsterdam, Netherl https://t.co/1YeMmGXhbN",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
356,455.0,"<U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F>#amsterdam en Amsterdam, Netherlands https://t.co/xIvsmtdMuh",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
357,456.0,Een fijne Vaderdag!  #community #demoederisdesleutel #amsterdam #mothers #fathersday #king #coffee #strenght @ Amst https://t.co/YNbS7vXGUz,2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
358,457.0,"Happy #father day from my son #Amsterdam <U+0001F339><U+0001F60D><U+0001F495><U+0001F44C> @ Amsterdam, Netherlands https://t.co/IJjn8twZVT",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
359,458.0,"AMSTERDAM.
.
<U+0001F4F8> Canon Eos 300 +50mm
Film : Kodak Colour Plus 200
.
#amsterdam #netherlands #cheese #travel https://t.co/pNvPeZXWfQ",2019-06-16,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
360,459.0,"Canal cruisin #amsterdam #captaindave @ Amsterdam, Netherlands https://t.co/78YWYNLYKK",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
361,460.0,"Wat doe je als je in Amsterdam bent?
Pokemon merchandise kopen<U+0001F60A>
#bulbasaur #pikachu #amsterdam #pokemon @ Amsterdam https://t.co/H6V8GAyHoK",2019-06-16,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
362,461.0,Tastin' France in Amsterdam!!! Hoping that you'll find our wines in the Netherlands as from now! <U+0001F1F3><U+0001F1F1><U+2764><U+FE0F><U+0001F377><U+0001F942> https://t.co/B0lGvNHfWK,2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
363,462.0,"One of my favourite places that Ive been to.. so far #amsterdam #citybreak <U+0001F6B2><U+2600><U+FE0F> <U+2708><U+FE0F> @ Amsterdam, Netherlands https://t.co/tzCxBKOnAh",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
364,463.0,"""Pose, pose, pose"" - Daddy Yankee, 2008
#eurotrip 
#amsterdam
#holland en Amsterdam, Netherlands https://t.co/ViYJ8CeJKj",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
365,464.0,"#amsterdam en Amsterdam, Netherlands https://t.co/5FlruErqFq",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
366,465.0,"Amsterdam! #amsterdam #Holland #amsterdamcity #holanda #amstel #amsterdambikes en Amsterdam, Netherlands https://t.co/smNo6xXYnj",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
367,466.0,"Congrats to my friend Melinda! 
Oh and my date <U+0001F440> #Amsterdam #Amsterdamwedding #fitted #coworkersbecomefriends @ Ams https://t.co/m0jSLrbhaS",2019-06-16,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
368,467.0,"#amsterdam en Amsterdam, Netherlands https://t.co/L6cQ41RUEo",2019-06-16,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
369,468.0,"The weekend was awesome!
Playing at @tara_the and enjoying life.
All about fun!
Happy Monday yall!
#session https://t.co/nEIUPVe2fM",2019-06-17,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
370,469.0,Work in progress #junebride <U+2764><U+FE0F> #bling #greatgatsby #gold#bohochic #boholook #bohostyle #bohemianstyle #bohemien https://t.co/vbr7kspNLA,2019-06-17,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
371,470.0,"Sic Transit Gloria Mundi, en la tapa d'un clavicèmbal del segle XVII.

#Rijksmuseum #Amsterdam #segleXVII #XVII https://t.co/R8kJ1u4fmA",2019-06-17,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
